id,categoria,codigo,descripcion,unidad,precio_base,precio_material,precio_mano_obra
701,HVAC,HVC-CND-REM-ALL,"HVAC Condensador - Recuperacion reglamentaria de gas segun norma EPA, desconexion de fuerza y retiro de unidad exterior (Remove only)",EA,125.0,0.0,0.0
702,HVAC,HVC-PAD-INS-PAD,HVAC Condensador - Suministro e instalacion de base niveladora exterior de polipropileno/concreto para soporte de condensador,EA,110.0,0.0,0.0
703,HVAC,HVC-DSW-INS-BOX,HVAC Condensador - Suministro e instalacion de caja de desconexion electrica exterior estanca (A/C Disconnect switch) con fusibles,EA,145.0,0.0,0.0
704,HVAC,HVC-WHP-INS-FLX,HVAC Condensador - Instalacion de latiguillo flexible impermeable de fuerza (Liquid-tight whip) con terminales desde desconectador al compresor,EA,75.0,0.0,0.0
705,HVAC,HVC-HDL-INS-STD,HVAC Interior - Suministro e instalacion de manejadora de aire interior (Air Handler) con paquete de resistencias electricas auxiliares,EA,2650.0,0.0,0.0
706,HVAC,HVC-COL-INS-EVO,HVAC Interior - Reemplazo e instalacion de serpentin evaporador (Evaporator A-Coil) sellado en cajon plenum,EA,1450.0,0.0,0.0
707,HVAC,HVC-COL-CLN-COI,HVAC Interior - Limpieza quimica in-situ con espuma limpiadora neutra de serpentin evaporador y desinfeccion de charola,EA,185.0,0.0,0.0
708,HVAC,HVC-PAN-INS-DRN,HVAC Interior - Instalacion de bandeja colectora de condensado secundaria (Emergency drain pan) bajo manejadora con soporte antivibracion,EA,165.0,0.0,0.0
709,HVAC,HVC-SWT-INS-FLT,HVAC Seguridad - Instalacion de interruptor flotador de seguridad (Float switch / Safe-T-Switch) en linea de drenaje para corte antidesbordamiento,EA,78.0,0.0,0.0
710,HVAC,HVC-PMP-INS-CND,HVAC Condensado - Suministro e instalacion de bomba automatica de desalojo de condensado con tuberia de descarga de vinilo transparente,EA,145.0,0.0,0.0
711,HVAC,HVC-SPL-INS-12K,"HVAC Mini-Split - Instalacion completa de sistema Mini-Split Inverter de 12,000 BTU: unidad exterior, evaporador de pared, linea y pase de muro",EA,1850.0,0.0,0.0
712,HVAC,HVC-SPL-INS-18K,"HVAC Mini-Split - Instalacion completa de sistema Mini-Split Inverter de 18,000 a 24,000 BTU para areas amplias o sotanos",EA,2450.0,0.0,0.0
713,HVAC,HVC-SPL-RST-WAL,"HVAC Mini-Split - Desmonte de consola interior de pared para trabajos de drywall/pintura, cierre de valvulas y reinstalacion",EA,225.0,0.0,0.0
714,HVAC,HVC-LNS-RUN-34,HVAC Linea Cobre - Tendido de tuberia de cobre para gas y liquido (Line set 3/4 pulg y 3/8 pulg) con aislamiento Armaflex por pie lineal,LF,16.5,0.0,0.0
715,HVAC,HVC-LNS-VAC-CHG,"HVAC Servicio - Prueba de presion con nitrogeno seco, vacio profundo a menos de 500 micrones y ajuste de carga de gas R-410A por libra",EA,245.0,0.0,0.0
716,HVAC,HVC-DCT-RUN-FLX,HVAC Ducto - Suministro y tendido de ducto flexible termicamente aislado R-6 o R-8 soportado con correas en cielo raso,LF,14.5,0.0,0.0
717,HVAC,HVC-DCT-INS-PLN,HVAC Ducto - Fabricacion y sellado hermetico de caja plenum o bota de distribucion de lamina galvanizada forrada,EA,175.0,0.0,0.0
718,HVAC,HVC-REG-INS-WLL,HVAC Rejilla - Instalacion y fijacion a bota de ducto de rejilla de suministro de aire (Supply register) de pared o techo,EA,32.0,0.0,0.0
719,HVAC,HVC-REG-RST-ALL,HVAC Rejilla - Desmonte temporal de rejilla para trabajos de pintura o sheetrock y reinstalacion nivelada con tornillos,EA,16.0,0.0,0.0
720,HVAC,HVC-RET-INS-FLT,HVAC Retorno - Suministro e instalacion de rejilla de retorno con portafiltro abatible empotrado (Filter return grill),EA,85.0,0.0,0.0
721,HVAC,HVC-DCT-CLN-REG,HVAC Limpieza - Limpieza mecanica y aspirado de interior de ducto de distribucion por boca de registro,EA,45.0,0.0,0.0
722,HVAC,HVC-TMS-INS-STD,HVAC Termostato - Suministro e instalacion de termostato digital basico programable para 1 o 2 etapas,EA,115.0,0.0,0.0
723,HVAC,HVC-TMS-INS-WFI,"HVAC Termostato - Suministro, montaje y configuracion Wi-Fi de termostato inteligente digital (Google Nest / Ecobee)",EA,225.0,0.0,0.0
724,HVAC,HVC-TMS-RST-ALL,HVAC Termostato - Desmonte de termostato de pared durante aplicacion de textura o pintura y reconexion de cables por codigo de color,EA,35.0,0.0,0.0
725,HVAC,HVC-TMS-RUN-WIR,HVAC Cableado - Tendido de cable multiconductor de bajo voltaje para termostato (Cable 18/5 o 18/8) por pie lineal,LF,2.25,0.0,0.0
726,PLOMERIA,PLM-PIP-RUN-PX1,Plomeria Suministro - Tendido de tuberia de agua potable PEX-A o PEX-B de 1/2 pulg por pie lineal,LF,3.85,0.0,0.0
727,PLOMERIA,PLM-PIP-RUN-PX2,Plomeria Suministro - Tendido de tuberia de distribucion principal PEX de 3/4 pulg por pie lineal,LF,4.5,0.0,0.0
728,PLOMERIA,PLM-PIP-RUN-CP1,Plomeria Suministro - Tendido y soldadura con soldadura libre de plomo de tuberia de cobre tipo L de 1/2 pulg,LF,8.5,0.0,0.0
729,PLOMERIA,PLM-PIP-RUN-CP2,Plomeria Suministro - Tendido y soldadura de tuberia de cobre rigido tipo L de 3/4 pulg,LF,11.2,0.0,0.0
730,PLOMERIA,PLM-VLV-INS-MN1,Plomeria Valvula - Suministro e instalacion de valvula de esfera de corte general de paso completo de 3/4 pulg a 1 pulg,EA,165.0,0.0,0.0
731,PLOMERIA,PLM-PRV-INS-VAL,Plomeria Valvula - Instalacion y calibracion de valvula reguladora y reductora de presion de agua (PRV - Pressure Regulating Valve),EA,285.0,0.0,0.0
732,PLOMERIA,PLM-MNF-INS-PEX,Plomeria Colector - Montaje de panel colector centralizado multiport PEX (Manifold) para control individual de circuitos de agua,EA,380.0,0.0,0.0
733,PLOMERIA,PLM-WHT-INS-E40,Plomeria Calentador - Suministro e instalacion de calentador de agua electrico de tanque de 40 galones con conexiones dielectricas,EA,1150.0,0.0,0.0
734,PLOMERIA,PLM-WHT-INS-E50,Plomeria Calentador - Suministro e instalacion de calentador de agua electrico de tanque de 50 galones de alta recuperacion,EA,1280.0,0.0,0.0
735,PLOMERIA,PLM-WHT-INS-G40,Plomeria Calentador - Suministro e instalacion de calentador de agua a gas natural o propano de 40 galones con tiro de gases,EA,1350.0,0.0,0.0
736,PLOMERIA,PLM-WHT-INS-G50,Plomeria Calentador - Suministro e instalacion de calentador de agua a gas de 50 galones con nueva linea de suministro de gas flexible,EA,1480.0,0.0,0.0
737,PLOMERIA,PLM-WHT-INS-TNK,Plomeria Calentador - Suministro e instalacion de calentador de agua de paso continuo sin tanque de alta eficiencia (Tankless),EA,2450.0,0.0,0.0
738,PLOMERIA,PLM-WHT-REM-ALL,"Plomeria Calentador - Vaciado completo, desconexion segura de plomeria y corriente/gas y remocion para reciclaje",EA,115.0,0.0,0.0
739,PLOMERIA,PLM-WHT-RST-ALL,"Plomeria Calentador - Vaciado, desconexion y retiro temporal durante obra en piso/pared y reinstalacion probada (Detach & Reset)",EA,295.0,0.0,0.0
740,PLOMERIA,PLM-WHT-PAN-INS,Plomeria Calentador - Suministro e instalacion de charola o bandeja colectora de derrames de aluminio bajo el tanque con linea de desague,EA,85.0,0.0,0.0
741,PLOMERIA,PLM-WHT-EXP-TNK,Plomeria Calentador - Suministro e instalacion de tanque de expansion termica de 2 galones presurizado para boiler,EA,145.0,0.0,0.0
742,PLOMERIA,PLM-DWV-RUN-P15,Plomeria Drenaje - Tendido de tuberia sanitaria y de ventilacion de PVC Cedula 40 de 1-1/2 pulg o 2 pulg por pie lineal,LF,7.5,0.0,0.0
743,PLOMERIA,PLM-DWV-RUN-P30,Plomeria Drenaje - Tendido de tuberia de drenaje principal de PVC Cedula 40 de 3 pulg o 4 pulg para sanitarios,LF,12.5,0.0,0.0
744,PLOMERIA,PLM-DWV-INS-CLN,Plomeria Drenaje - Suministro e instalacion de registro de inspeccion roscado para limpieza de drenaje (Cleanout) de 3 a 4 pulg,EA,135.0,0.0,0.0
745,PLOMERIA,PLM-DWV-VNT-STK,Plomeria Drenaje - Extension de bajante de ventilacion sanitaria a traves de cielo raso y sello de penetracion de techo,EA,185.0,0.0,0.0
746,PLOMERIA,PLM-DWV-AAV-VLV,Plomeria Drenaje - Suministro e instalacion de valvula de admision de aire (Auto-Vent / AAV Studor Vent) en muebles aislados,EA,65.0,0.0,0.0
747,PLOMERIA,PLM-LND-INS-BOX,Plomeria Lavanderia - Suministro e instalacion de caja empotrada en muro para lavadora (Washer Outlet Box) con llaves y desague,EA,155.0,0.0,0.0
748,PLOMERIA,PLM-LND-RST-BOX,Plomeria Lavanderia - Desconexión y desmonte de valvulas para instalacion de nuevo drywall y reinstalacion de cubierta,EA,65.0,0.0,0.0
749,PLOMERIA,PLM-UTL-INS-SNK,Plomeria Pila - Montaje y nivelacion de tina/fregadero de servicio o lavanderia (Utility Sink) de polipropileno con grifo y trampa,EA,175.0,0.0,0.0
750,PLOMERIA,PLM-UTL-REM-SNK,"Plomeria Pila - Desconexion de agua, corte de drenaje y remocion de batea de servicio de lavanderia existente",EA,45.0,0.0,0.0
751,PLOMERIA,PLM-EXT-BIB-FRS,Plomeria Exterior - Suministro e instalacion de grifo exterior antihielo para manguera de 8 a 12 pulg (Frost-Proof Sillcock / Hose Bibb),EA,145.0,0.0,0.0
752,PLOMERIA,PLM-EXT-REP-BIB,Plomeria Exterior - Reemplazo de llave o maneral de grifo exterior de manguera con conector rapido y rompedor de vacio,EA,75.0,0.0,0.0
753,PLOMERIA,PLM-PMP-INS-SMP,Plomeria Achique - Suministro e instalacion de bomba sumergible para pozo de sumidero (Sump Pump) de 1/3 HP o 1/2 HP de hierro fundido,EA,385.0,0.0,0.0
754,PLOMERIA,PLM-PMP-INS-CHK,Plomeria Achique - Instalacion de valvula de retencion antirretorno silenciosa (Silent Check Valve) en linea de descarga,EA,65.0,0.0,0.0
755,PLOMERIA,PLM-PMP-INS-BCK,Plomeria Achique - Instalacion de sistema auxiliar de bomba de sumidero de respaldo con bateria marina de ciclo profundo de 12V,EA,450.0,0.0,0.0
756,PLOMERIA,PLM-REP-LEK-SGL,Plomeria Reparacion - Localizacion de rotura y reparacion puntual de tuberia de cobre o PEX danada en muro o cielo raso,EA,145.0,0.0,0.0
757,PLOMERIA,PLM-REP-DWV-REP,Plomeria Reparacion - Corte y reemplazo con acoples de neopreno blindados (Fernco Mission Couplings) de seccion rota de drenaje,EA,125.0,0.0,0.0
758,PLOMERIA,PLM-TST-PRS-WTR,Plomeria Prueba - Prueba hidrostatica con manometro de presion en todo el sistema de distribucion de agua potable,EA,110.0,0.0,0.0
759,GAS,GAS-PIP-RUN-B12,"Gas Tuberia - Tendido de tuberia de acero negro Cedula 40 de 1/2 pulg con cortes, roscado mecanico y soportes",LF,11.5,0.0,0.0
760,GAS,GAS-PIP-RUN-B34,Gas Tuberia - Tendido de linea principal de alimentacion en acero negro Cedula 40 de 3/4 pulg por pie lineal,LF,14.5,0.0,0.0
761,GAS,GAS-PIP-RUN-B10,Gas Tuberia - Tendido de linea matriz de acero negro de 1 pulgada desde medidor hasta colector por pie lineal,LF,18.5,0.0,0.0
762,GAS,GAS-PIP-FIT-TEE,"Gas Conexiones - Suministro e instalacion de conexion T, codo de 90 o niple de acero maleable negro roscado con sellador",EA,28.0,0.0,0.0
763,GAS,GAS-CST-RUN-C12,Gas Tuberia - Tendido continuo de tuberia flexible corrugada de acero inoxidable CSST con funda protectora de 1/2 pulg,LF,8.5,0.0,0.0
764,GAS,GAS-CST-RUN-C34,Gas Tuberia - Tendido de linea flexible corrugada CSST de 3/4 pulg a traves de entrepisos o viguetas por pie lineal,LF,11.2,0.0,0.0
765,GAS,GAS-CST-FIT-END,Gas Conexiones - Montaje y abocardado mecanico de terminal macho/hembra de laton sellado para tuberia CSST,EA,42.0,0.0,0.0
766,GAS,GAS-CST-BND-GRN,Gas Seguridad - Instalacion de abrazadera y puente de conexion a tierra (Bonding clamp) de cobre calibre 6 hacia tierra principal,EA,95.0,0.0,0.0
767,GAS,GAS-VLV-INS-12V,Gas Valvula - Suministro e instalacion de llave esferica de paso de 1/4 de vuelta certificada CSA para gas de 1/2 pulg,EA,58.0,0.0,0.0
768,GAS,GAS-VLV-INS-34V,Gas Valvula - Suministro e instalacion de llave esferica de paso de gas de 3/4 pulg de accion rapida,EA,72.0,0.0,0.0
769,GAS,GAS-VLV-INS-SED,Gas Seguridad - Fabricacion e instalacion de trampa de sedimentos (Dirt leg / Sediment trap) obligatoria en punto de servicio,EA,48.0,0.0,0.0
770,GAS,GAS-REG-INS-PRS,Gas Valvula - Suministro e instalacion de regulador de presion de linea de gas natural o gas propano LP para artefacto,EA,135.0,0.0,0.0
771,GAS,GAS-FLX-INS-STD,Gas Conexion - Suministro e instalacion de linea flexible de acero inoxidable corrugado recubierta amarilla de 1/2 pulg x 36-48 pulg,EA,45.0,0.0,0.0
772,GAS,GAS-FLX-INS-HVY,Gas Conexion - Suministro e instalacion de manguera flexible de alta capacidad de 3/4 pulg x 48 pulg para caldera o generador,EA,78.0,0.0,0.0
773,GAS,GAS-BOX-INS-REC,Gas Salida - Suministro e instalacion de caja empotrada en pared con llave de corte integrada (Gas Outlet Box) para secadora,EA,125.0,0.0,0.0
774,GAS,GAS-EXT-QCK-CON,Gas Exterior - Suministro e instalacion de valvula de conexion rapida exterior (Quick-Connect) para asador o calentador de patio,EA,145.0,0.0,0.0
775,GAS,GAS-LOG-INS-KIT,Gas Chimenea - Conexion de linea de gas a quemador decorativo de chimenea (Gas Log Kit) con valvula de control de seguridad,EA,165.0,0.0,0.0
776,GAS,GAS-RST-LNS-ALL,"Gas Reubicacion - Desacople seguro de linea, sellado de niple con tapon roscado durante remodelacion y reconexion final probada",EA,95.0,0.0,0.0
777,GAS,GAS-REM-LNS-ALL,"Gas Desmonte - Desacople de linea de gas en desuso, corte y colocado de tapon hermetico con sellador (Cap & Seal)",EA,55.0,0.0,0.0
778,GAS,GAS-TST-PRS-MNM,Gas Prueba - Presurizacion de red con aire o nitrogeno a 15-20 PSI con manometro de prueba para inspeccion municipal y liberacion,EA,165.0,0.0,0.0
779,GAS,GAS-LEK-SRH-ELC,Gas Diagnostico - Deteccion y rastreo de fuga oculta mediante detector electronico de gas combustible y solucion tensioactiva,EA,125.0,0.0,0.0
780,GAS,GAS-REP-THD-LEK,"Gas Reparacion - Desensamble de union roscada con escape, limpieza profunda de rosca, reaplicacion de compuesto y apriete mecanico",EA,85.0,0.0,0.0
781,CRAWL_SPACE,CRW-VPR-INS-06M,Crawl Space - Suministro e instalacion de barrera de vapor plastica de polietileno de 6 mil sobre tierra con traslapes de 12 pulg,SF,0.55,0.0,0.0
782,CRAWL_SPACE,CRW-VPR-INS-10M,Crawl Space - Suministro y colocacion de barrera de vapor de polietileno reforzado de 10 mil de alta durabilidad,SF,0.85,0.0,0.0
783,CRAWL_SPACE,CRW-ENC-INS-20M,Crawl Space - Encapsulamiento completo con membrana blanca antimicrobiana de alta resistencia de 20 mil sellada a muros y pilares,SF,1.85,0.0,0.0
784,CRAWL_SPACE,CRW-ENC-TAP-SEM,Crawl Space - Sellado hermetico de empates y traslapes de barrera de vapor con cinta impermeable de butilo de 4 pulg,LF,1.25,0.0,0.0
785,CRAWL_SPACE,CRW-ENC-TRM-BAR,Crawl Space - Anclaje mecanico perimetral en muros de bloque o concreto con platina de terminacion (Termination bar) y remaches,LF,3.25,0.0,0.0
786,CRAWL_SPACE,CRW-VPR-REM-OLD,"Crawl Space - Retiro, embolsado y desecho de plastico viejo, roto o contaminado en espacio bajo piso",SF,0.35,0.0,0.0
787,CRAWL_SPACE,CRW-INS-BAT-R19,Crawl Space - Suministro e instalacion de colchoneta de fibra de vidrio R-19 entre viguetas de piso de madera,SF,1.45,0.0,0.0
788,CRAWL_SPACE,CRW-INS-BAT-R30,Crawl Space - Suministro e instalacion de aislamiento termico de fibra de vidrio R-30 de alto espesor en cielo de crawl space,SF,1.95,0.0,0.0
789,CRAWL_SPACE,CRW-INS-SUP-ROD,Crawl Space - Suministro y colocacion de alambres acerados de soporte a presion para aislamiento (Tiger claws / Wire supports),EA,0.85,0.0,0.0
790,CRAWL_SPACE,CRW-INS-BRD-R10,Crawl Space - Instalacion de panel rigido de poliestireno extruido (Foam Board R-10) de 2 pulg adherido y anclado a muros de cimiento,SF,2.35,0.0,0.0
791,CRAWL_SPACE,CRW-INS-REM-DMG,"Crawl Space - Desmonte y desecho de colchonetas de fibra de vidrio colgadas, humedas o contaminadas",SF,0.65,0.0,0.0
792,CRAWL_SPACE,CRW-DHM-INS-APP,Crawl Space - Suministro e instalacion de deshumidificador de alta capacidad para bajo piso/sotano con manguera de drenaje por gravedad,EA,1650.0,0.0,0.0
877,EXTERIOR,EXT-SDG-VNL-PRM,Siding Vinil - Vinil reforzado premium 0.046 pulg con respaldo de espuma aislante integrada (1er piso),SF,6.45,0.0,0.0
793,CRAWL_SPACE,CRW-DHM-LBR-SET,"Crawl Space - Solo mano de obra: montaje, suspension antivibracion y enlace de linea de condensado para deshumidificador suministrado",EA,285.0,0.0,0.0
794,CRAWL_SPACE,CRW-PMP-INS-SMP,"Crawl Space - Excavacion en tierra, colocacion de cubeta perforada con grava e instalacion de bomba sumergible de achique (Sump pump)",EA,750.0,0.0,0.0
795,CRAWL_SPACE,CRW-DRN-FRN-INT,"Crawl Space - Excavacion de zanja perimetral interior, tela geotextil de filtrado, grava de 3/4 pulg y tuberia perforada de 4 pulg",LF,24.0,0.0,0.0
796,CRAWL_SPACE,CRW-TRT-MLD-SF,Crawl Space - Nebulizacion y rociado de agente antimicrobiano / fungicida en toda la madera de viguetas y subpiso,SF,0.6,0.0,0.0
797,CRAWL_SPACE,CRW-STR-JCK-LVL,Crawl Space - Levantamiento y nivelacion puntual de viga/vigueta de piso con gato hidraulico y calzas estructurales,EA,175.0,0.0,0.0
798,CRAWL_SPACE,CRW-STR-PST-STL,Crawl Space - Suministro e instalacion de columna o poste telescopico roscado de acero para carga pesada (Screw Jack / Lally column),EA,225.0,0.0,0.0
799,CRAWL_SPACE,CRW-STR-FOT-CNC,Crawl Space - Excavacion manual y colado de zapata/base de concreto solido de 24x24x12 pulg para asiento de poste estructural,EA,195.0,0.0,0.0
800,CRAWL_SPACE,CRW-STR-SST-210,"Crawl Space - Refuerzo adosado lateral (Sistering) de vigueta danada o vencida con madero 2x10 tratado, clavado y atornillado",LF,16.5,0.0,0.0
801,CRAWL_SPACE,CRW-STR-SST-212,Crawl Space - Refuerzo lateral de vigueta con madero 2x12 de madera tratada por pie lineal,LF,18.5,0.0,0.0
802,CRAWL_SPACE,CRW-STR-GIR-REP,Crawl Space - Reemplazo o suplemento de viga maestra/cargadora de madera tratada (Girder beam compuesta de 3 maderos 2x10 o 2x12),LF,38.0,0.0,0.0
803,CRAWL_SPACE,CRW-DRS-INS-ACC,Crawl Space - Fabricacion e instalacion de puerta exterior de acceso aislada en madera tratada con pestillo y sello hermetico,EA,265.0,0.0,0.0
804,CRAWL_SPACE,CRW-DRS-INS-MTL,Crawl Space - Suministro e instalacion de puerta de acceso prefabricada de plastico reforzado o metalico al ras de piso,EA,345.0,0.0,0.0
805,CRAWL_SPACE,CRW-VNT-INS-NEW,Crawl Space - Suministro e instalacion de rejilla de ventilacion perimetral de cimiento 8x16 pulg con cedazo protector,EA,45.0,0.0,0.0
806,CRAWL_SPACE,CRW-VNT-SEA-ENC,Crawl Space - Sellado hermetico de ventila de cimiento con lamina de foam aislante y espuma de poliuretano expansiva para encapsulado,EA,35.0,0.0,0.0
807,CRAWL_SPACE,CRW-LBR-CNF-SPC,Crawl Space - Suplemento de mano de obra por trabajo en espacio confinado de altura reducida (Menor a 36 pulg de espacio libre),HR,45.0,0.0,0.0
808,TECHOS,EXT-ROF-MET-STN,Techo Metal - Suministro e instalacion de cubierta de metal Standing Seam calibre 24 con clips ocultos y engargolado mecanico,SQ,545.0,0.0,0.0
809,TECHOS,EXT-ROF-MET-COR,Techo Metal - Suministro e instalacion de laminas metalicas onduladas o trapezoidales tipo R-Panel con tornillos con empaque de neopreno,SQ,285.0,0.0,0.0
810,TECHOS,EXT-ROF-MET-RDG,Techo Metal - Suministro e instalacion de cumbrera metalica ventilada troquelada para panel metalico con cinta de sellado perfilada,LF,14.5,0.0,0.0
811,EXTERIOR,EXT-ROF-MET-DEM,Techo Metal - Desmonte completo de paneles metalicos atornillados o engargolados y retiro para reciclaje,SQ,78.0,0.0,0.0
812,TECHOS,EXT-ROF-TPO-SGL,Techo Plano - Instalacion de sistema de membrana TPO blanca termoplastica de 60 mil soldada por termofusion con soplador de aire caliente,SQ,395.0,0.0,0.0
813,TECHOS,EXT-ROF-EPD-SGL,Techo Plano - Suministro e instalacion de membrana de caucho sintetico EPDM negro de 60 mil pegada con adhesivo de contacto,SQ,365.0,0.0,0.0
814,TECHOS,EXT-ROF-ISO-BRD,Techo Aislamiento - Suministro e instalacion de placas de aislamiento termico rigido Polyiso de 2 pulg fijadas con platos y tornillos de techo,SQ,125.0,0.0,0.0
815,TECHOS,EXT-ROF-DRN-SDR,Techo Drenaje - Instalacion de coladera perimetral / gárgola de descarga pasamuros (Scupper drain) forrada y sellada con membrana,EA,185.0,0.0,0.0
816,TECHOS,EXT-ROF-SHI-DSG,Techo Tejas - Suministro e instalacion de teja asfaltica pesada de diseñador/estilo pizarra (Presidential / Grand Manor) con fijacion reforzada,SQ,265.0,0.0,0.0
817,TECHOS,EXT-ROF-SKY-INS,Techo Tragaluz - Instalacion de tragaluz fijo sobre brocal prefabricado (Curb-mounted skylight) con kit de tapajuntas perimetral de aluminio,EA,385.0,0.0,0.0
818,TECHOS,EXT-ROF-SKY-TUN,Techo Tragaluz - Instalacion completa de tubo solar rigido o flexible (Sun Tunnel) de 10 a 14 pulg desde cubierta hasta difusor de cielo raso,EA,425.0,0.0,0.0
819,TECHOS,EXT-ROF-SKY-RST,Techo Tragaluz - Desmonte cuidadoso de tragaluz existente para reemplazo de tejas y recolocacion hermetica con sellos nuevos (Detach & Reset),EA,175.0,0.0,0.0
820,TECHOS,EXT-GUT-ALM-05K,Canaleta - Suministro e instalacion de canaleta continua sin costura de aluminio de 5 pulg estilo K con soportes ocultos atornillados,LF,7.5,0.0,0.0
821,TECHOS,EXT-GUT-ALM-06K,Canaleta - Suministro e instalacion de canaleta continua de aluminio sobredimensionada de 6 pulg para techos grandes o con pendiente pronunciada,LF,9.2,0.0,0.0
822,TECHOS,EXT-GUT-DWN-ALM,Canaleta Bajante - Suministro e instalacion de bajante pluvial corrugada de aluminio 2x3 o 3x4 pulg con codos de desvio y abrazaderas a muro,LF,6.8,0.0,0.0
823,TECHOS,EXT-GUT-GRD-MSH,Canaleta Cubierta - Suministro e instalacion de sistema de proteccion antiojas de malla de micromalla o rejilla de aluminio (Gutter Guard),LF,5.5,0.0,0.0
824,TECHOS,EXT-GUT-DEM-ALL,Canaleta Demolicion - Retiro de canaletas y bajantes deterioradas con desecho de soportes y clavos viejos,LF,1.65,0.0,0.0
825,TECHOS,EXT-ROF-VNT-TUR,Techo Ventilacion - Suministro e instalacion de turbina eolica giratoria de ventilacion de 12 a 14 pulg montada sobre base nivelada,EA,135.0,0.0,0.0
826,TECHOS,EXT-ROF-CAP-CHM,Techo Chimenea - Suministro e instalacion de tapa protectora / sombrero parachispas de acero inoxidable o cobre sobre corona de chimenea,EA,195.0,0.0,0.0
827,TECHOS,EXT-ROF-CRK-CHM,Techo Estructura - Fabricacion de deflector en caballete / contracaballete (Cricket / Saddle) detras de chimenea para desviar flujo de agua,EA,285.0,0.0,0.0
828,EXTERIOR,EXT-FAS-INS-1X6,Fascia Madera - Suministro e instalacion de tabla de fascia de pino tratado o con imprimacion de fabrica 1x6 pulg,LF,6.85,0.0,0.0
829,EXTERIOR,EXT-FAS-INS-1X8,Fascia Madera - Suministro e instalacion de tabla de fascia de 1x8 pulg clavada a cabios de techo,LF,8.2,0.0,0.0
830,EXTERIOR,EXT-FAS-INS-2X6,Fascia Estructural - Suministro e instalacion de tabla de fascia de madera tratada 2x6 pulg para soporte rigido de canaletas,LF,9.5,0.0,0.0
831,EXTERIOR,EXT-FAS-INS-HRD,Fascia Fibrocemento - Suministro e instalacion de fascia de fibrocemento James Hardie 5/4x6 o 5/4x8 resistente a pudricion y fuego,LF,11.5,0.0,0.0
832,EXTERIOR,EXT-FAS-INS-PVC,Fascia Celular PVC - Suministro e instalacion de tabla de fascia de PVC celular solido (Azek/Royal) libre de mantenimiento,LF,14.8,0.0,0.0
833,EXTERIOR,EXT-FAS-WRP-ALM,Fascia Forro - Fabricacion en plegadora de obra e instalacion de forro de aluminio lacado (Trim coil wrap) sobre fascia existente,LF,5.8,0.0,0.0
834,EXTERIOR,EXT-FAS-WRP-OVR,Fascia Forro - Instalacion de cubierta prefabricada de aluminio o PVC sobre tabla de fascia para eliminar mantenimiento de pintura,LF,4.95,0.0,0.0
835,EXTERIOR,EXT-SOF-VNL-VNT,Soffit Vinil - Suministro e instalacion de paneles de vinil perforado/ventilado de doble o triple hilera bajo el alero,LF,7.5,0.0,0.0
836,EXTERIOR,EXT-SOF-VNL-SLD,Soffit Vinil - Suministro e instalacion de panel de vinil liso y solido sin ventilacion bajo voladizo,LF,6.95,0.0,0.0
837,EXTERIOR,EXT-SOF-ALM-VNT,Soffit Aluminio - Suministro e instalacion de panel de alero de aluminio perforado de alta resistencia,LF,9.2,0.0,0.0
838,EXTERIOR,EXT-SOF-HRD-PNL,Soffit Fibrocemento - Suministro e instalacion de laminas de fibrocemento HardieSoffit ventiladas o lisas con clavos galvanizados,SF,5.25,0.0,0.0
839,EXTERIOR,EXT-SOF-PLY-ACD,Soffit Madera - Suministro e instalacion de plywood de pino para alero con rejillas circulares de ventilacion incorporadas,SF,4.65,0.0,0.0
840,EXTERIOR,EXT-SOF-CHN-FCH,Soffit Perfil - Suministro e instalacion de canal F (F-Channel) o canal J de aluminio/vinil clavado a muro para soporte de panel,LF,2.85,0.0,0.0
841,EXTERIOR,EXT-SOF-CHN-TRM,Soffit Perfil - Colocacion de perfil de transicion o union intermedia para vanos anchos de alero,LF,3.2,0.0,0.0
842,EXTERIOR,EXT-SOF-VNT-STR,Soffit Ventilacion - Suministro e instalacion de rejilla metalica lineal continua de ventilacion de alero de 2 a 3 pulg,LF,3.85,0.0,0.0
843,EXTERIOR,EXT-FAS-DEM-ROT,Fascia Demolicion - Retiro de tramo de tabla de fascia podrida por agua o termitas y preparacion de cabios para parche nuevo,LF,2.45,0.0,0.0
844,EXTERIOR,EXT-SOF-DEM-ALL,"Soffit Demolicion - Desmonte completo de paneles de alero danados, retiro de canales viejos y desecho de escombros",LF,1.85,0.0,0.0
845,EXTERIOR,EXT-FAS-REP-TAI,Fascia Reparacion - Reparacion estructural o suplemento lateral (Sistering) en cola de cabio de techo podrida (Rafter tail repair),EA,65.0,0.0,0.0
846,EXTERIOR,EXT-FAS-LBR-ONLY,Fascia Labor - Solo mano de obra para reemplazo y clavado de tabla de fascia suministrada por el cliente,LF,4.2,0.0,0.0
847,EXTERIOR,EXT-SOF-LBR-ONLY,Soffit Labor - Solo mano de obra para instalacion y corte de paneles de soffit provistos por el cliente,LF,4.5,0.0,0.0
848,EXTERIOR,EXT-SHT-OSB-716,Tablero Exterior - Suministro e instalacion de OSB estructural de 7/16 pulg clavado a montantes (1er piso),SF,2.45,0.0,0.0
849,EXTERIOR,EXT-SHT-OSB-120,Tablero Exterior - Suministro e instalacion de OSB de 1/2 pulg de alta resistencia con clavos 8d (1er piso),SF,2.75,0.0,0.0
